LOC_ID,ID_Provincia,CPA,Localidad,Provincia,Departamento,Long,Lat,noLNG,noLAT,ID_GEO,DeptoID,observaciones,fuente coordenadas
1421,B,B7165VGS,VILLA GESELL,BUENOS AIRES,VILLA GESELL,"-56,9551","-37,2494","-56,95506","-37,24943",1998,B105,,acageopc
2392,B,B8136ARB,ALGARROBO (PTDO.VILLARINO),BUENOS AIRES,VILLARINO,"-63,1333","-38,8833","-58,37966","-34,65337",53,B120,Estación de la localidad de Juan Couste,wikipedia
10391,B,B8142,HILARIO ASCASUBI,BUENOS AIRES,VILLARINO,"-62,65","-39,3667",,,890,B120,,
3223,B,B8136,JUAN COUSTE,BUENOS AIRES,VILLARINO,"-63,1333","-38,88",,,958,B120,,
1333,B,B8146MAB,MAYOR BURATOVICH,BUENOS AIRES,VILLARINO,"-62,6167","-39,2500","-62,61667","-39,26667",1435,B120,,coincidentes varias bases
2725,B,B8132MEN,MEDANOS,BUENOS AIRES,VILLARINO,"-62,6833","-38,8167","-62,7","-38,83333",1443,B120,,coincidentes varias bases
1365,B,B8148PEL,PEDRO LURO,BUENOS AIRES,VILLARINO,"-62,6833","-39,4833","-62,7","-39,5",1568,B120,,coincidentes varias bases
10091,B,B2808,ATUCHA,BUENOS AIRES,ZARATE,"-59,3","-33,9667",,,135,B124,,
2593,B,B2806LIM,LIMA,BUENOS AIRES,ZARATE,"-59,2000","-34,0500","-59,2","-34,05",1309,B124,,acageopc
1433,B,B2800ZAR,ZARATE,BUENOS AIRES,ZARATE,"-59,0333","-34,1000","-59,03333","-34,1",2102,B124,,acageopc
11679,B,B2800,ZONA DELTA ZARATE,BUENOS AIRES,ZARATE,"-59,0531","-34,063",,,2111,B124,,
1434,C,C1000CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50146,C1,Capital Federal o Buenos Aires o Ciudad Autónoma de Buenos Aires o CABA,coincidentes varias bases
1435,C,C1001CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2113,C1,,coincidentes varias bases
1443,C,C1009CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50114,C1,,coincidentes varias bases
1458,C,C1024CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50393,C1,,coincidentes varias bases
1483,C,C1049CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50129,C1,,coincidentes varias bases
1524,C,C1090CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2132,C1,,coincidentes varias bases
1545,C,C1111CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2140,C1,,coincidentes varias bases
1555,C,C1121CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50323,C1,,coincidentes varias bases
1557,C,C1123CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50388,C1,,coincidentes varias bases
1558,C,C1124CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2145,C1,,coincidentes varias bases
1559,C,C1125CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50153,C1,,coincidentes varias bases
1561,C,C1127CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50397,C1,,coincidentes varias bases
1562,C,C1128CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2146,C1,,coincidentes varias bases
1608,C,C1174CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2160,C1,,coincidentes varias bases
1636,C,C1202CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50357,C1,,coincidentes varias bases
1669,C,C1235CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2177,C1,,coincidentes varias bases
1856,C,C1424CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2208,C1,,coincidentes varias bases
1857,C,C1425CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2209,C1,,coincidentes varias bases
1860,C,C1428CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2212,C1,,coincidentes varias bases
1871,C,C1439CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2217,C1,,coincidentes varias bases
3545,C,C1206CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2166,C1,,coincidentes varias bases
3546,C,C1284CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50329,C1,,coincidentes varias bases
3547,C,C1140CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50439,C1,,coincidentes varias bases
3548,C,C1036CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50415,C1,,coincidentes varias bases
3551,C,C1091CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2133,C1,,coincidentes varias bases
3552,C,C1019CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50228,C1,,coincidentes varias bases
3554,C,C1126CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50286,C1,,coincidentes varias bases
3556,C,C1000CAP,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50171,C1,,coincidentes varias bases
3559,C,C1638CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50278,C1,,coincidentes varias bases
3561,C,C1012CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50217,C1,,coincidentes varias bases
3562,C,C1429CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2213,C1,,coincidentes varias bases
3563,C,C1110CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50381,C1,,coincidentes varias bases
3565,C,C1319CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50239,C1,,coincidentes varias bases
3566,C,C1099CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50316,C1,,coincidentes varias bases
3567,C,C1414CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2204,C1,,coincidentes varias bases
3569,C,C1020CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50229,C1,,coincidentes varias bases
3570,C,C1426CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2210,C1,,coincidentes varias bases
3571,C,C1416CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2205,C1,,coincidentes varias bases
3572,C,C1062CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50288,C1,,coincidentes varias bases
3573,C,C1002CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2114,C1,,coincidentes varias bases
3574,C,C1003CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2115,C1,,coincidentes varias bases
3575,C,C1004CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50582,C1,,coincidentes varias bases
3576,C,C1005CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50475,C1,,coincidentes varias bases
3577,C,C1006CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2116,C1,,coincidentes varias bases
3578,C,C1007CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2117,C1,,coincidentes varias bases
3580,C,C1010CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50160,C1,,coincidentes varias bases
3581,C,C1011CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50491,C1,,coincidentes varias bases
3582,C,C1013CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50123,C1,,coincidentes varias bases
3583,C,C1014CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2118,C1,,coincidentes varias bases
3585,C,C1016CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50382,C1,,coincidentes varias bases
3586,C,C1017CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50112,C1,,coincidentes varias bases
3587,C,C1018CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50213,C1,,coincidentes varias bases
3588,C,C1021CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50208,C1,,coincidentes varias bases
3589,C,C1022CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50137,C1,,coincidentes varias bases
3590,C,C1023CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50547,C1,,coincidentes varias bases
3591,C,C1025CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2119,C1,,coincidentes varias bases
3593,C,C1027CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50138,C1,,coincidentes varias bases
3594,C,C1028CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50251,C1,,coincidentes varias bases
3595,C,C1029CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2121,C1,,coincidentes varias bases
3596,C,C1030CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50594,C1,,coincidentes varias bases
3597,C,C1031CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50158,C1,,coincidentes varias bases
3598,C,C1032CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50363,C1,,coincidentes varias bases
3599,C,C1033CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50127,C1,,coincidentes varias bases
3600,C,C1034CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50533,C1,,coincidentes varias bases
3601,C,C1035CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50384,C1,,coincidentes varias bases
3602,C,C1037CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50186,C1,,coincidentes varias bases
3604,C,C1039CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50552,C1,,coincidentes varias bases
3605,C,C1040CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50284,C1,,coincidentes varias bases
3606,C,C1041CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50238,C1,,coincidentes varias bases
3607,C,C1042CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50569,C1,,coincidentes varias bases
3608,C,C1043CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50532,C1,,coincidentes varias bases
3609,C,C1044CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50233,C1,,coincidentes varias bases
3610,C,C1045CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50135,C1,,coincidentes varias bases
3611,C,C1046CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50249,C1,,coincidentes varias bases
3613,C,C1048CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50245,C1,,coincidentes varias bases
3614,C,C1050CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50143,C1,,coincidentes varias bases
3615,C,C1051CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50320,C1,,coincidentes varias bases
3616,C,C1052CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50515,C1,,coincidentes varias bases
3617,C,C1053CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50332,C1,,coincidentes varias bases
3618,C,C1054CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50586,C1,,coincidentes varias bases
3619,C,C1055CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50337,C1,,coincidentes varias bases
3620,C,C1056CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50151,C1,,coincidentes varias bases
3621,C,C1057CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50454,C1,,coincidentes varias bases
3622,C,C1058CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2122,C1,,coincidentes varias bases
3623,C,C1059CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50513,C1,,coincidentes varias bases
3624,C,C1060CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2123,C1,,coincidentes varias bases
3625,C,C1061CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2124,C1,,coincidentes varias bases
3626,C,C1063CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2125,C1,,coincidentes varias bases
3627,C,C1064CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2126,C1,,coincidentes varias bases
3634,C,C1071CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50537,C1,,coincidentes varias bases
3635,C,C1072CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2128,C1,,coincidentes varias bases
3637,C,C1074CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50125,C1,,coincidentes varias bases
3638,C,C1075CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50269,C1,,coincidentes varias bases
3639,C,C1076CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50376,C1,,coincidentes varias bases
3640,C,C1077CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50459,C1,,coincidentes varias bases
3641,C,C1078CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50202,C1,,coincidentes varias bases
3642,C,C1079CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50579,C1,,coincidentes varias bases
3643,C,C1080CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50289,C1,,coincidentes varias bases
3644,C,C1081CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50441,C1,,coincidentes varias bases
3645,C,C1082CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2129,C1,,coincidentes varias bases
3646,C,C1083CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50494,C1,,coincidentes varias bases
3647,C,C1084CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50196,C1,,coincidentes varias bases
3649,C,C1086CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50444,C1,,coincidentes varias bases
3650,C,C1087CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2130,C1,,coincidentes varias bases
3651,C,C1088CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2131,C1,,coincidentes varias bases
3652,C,C1089CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50543,C1,,coincidentes varias bases
3654,C,C1093CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2135,C1,,coincidentes varias bases
3655,C,C1094CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2136,C1,,coincidentes varias bases
3657,C,C1096CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2137,C1,,coincidentes varias bases
3658,C,C1097CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50162,C1,,coincidentes varias bases
3660,C,C1100CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50413,C1,,coincidentes varias bases
3661,C,C1101CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50368,C1,,coincidentes varias bases
3662,C,C1102CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50206,C1,,coincidentes varias bases
3663,C,C1103CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50136,C1,,coincidentes varias bases
3667,C,C1107CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2139,C1,,coincidentes varias bases
3670,C,C1112CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2141,C1,,coincidentes varias bases
3671,C,C1113CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50386,C1,,coincidentes varias bases
3672,C,C1114CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50274,C1,,coincidentes varias bases
3673,C,C1115CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2142,C1,,coincidentes varias bases
3674,C,C1116CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50557,C1,,coincidentes varias bases
3675,C,C1117CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2143,C1,,coincidentes varias bases
3677,C,C1119CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50211,C1,,coincidentes varias bases
3678,C,C1120CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50411,C1,,coincidentes varias bases
3679,C,C1122CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2144,C1,,coincidentes varias bases
3680,C,C1129CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2147,C1,,coincidentes varias bases
3684,C,C1133CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50434,C1,,coincidentes varias bases
3685,C,C1134CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2148,C1,,coincidentes varias bases
3690,C,C1139CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50318,C1,,coincidentes varias bases
3692,C,C1142CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50595,C1,,coincidentes varias bases
3693,C,C1143CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50167,C1,,coincidentes varias bases
3697,C,C1147CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50139,C1,,coincidentes varias bases
3698,C,C1148CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50201,C1,,coincidentes varias bases
3700,C,C1150CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50116,C1,,coincidentes varias bases
3701,C,C1151CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50166,C1,,coincidentes varias bases
3702,C,C1152CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50253,C1,,coincidentes varias bases
3705,C,C1155CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2152,C1,,coincidentes varias bases
3706,C,C1156CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2153,C1,,coincidentes varias bases
3708,C,C1158CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",2154,C1,,coincidentes varias bases
3710,C,C1160CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50216,C1,,coincidentes varias bases
3715,C,C1165CFE,CAPITAL FEDERAL,CAPITAL FEDERAL,CAPITAL FEDERAL,"-58,3819","-34,5997","-58,41731","-34,61178",50471,C1,,coincidentes varias bases
